subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
9,937099244,67,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,4,,,NaN,NaN,31,47,cell phone,6,BINOCULAR,match,71,140,144,BINOCULAR,match,hammer,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,68,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,137,28,flask,6,NOT STUDIED,match,61,4,34,NOT STUDIED,mismatch,bandana,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,69,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,7,,,NaN,NaN,166,129,nail,6,CFS,match,67,31,47,BINOCULAR,match,cell phone,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,70,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,7,,,NaN,NaN,41,42,cooler,6,CFS,match,70,41,42,CFS,match,cooler,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,71,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,4,,,NaN,NaN,140,144,hammer,6,BINOCULAR,match,63,30,69,NOT STUDIED,mismatch,cane,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,72,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,,,NaN,NaN,150,156,eletric kettle,6,CFS,mismatch,66,50,80,CFS,mismatch,dresser,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,73,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,3,,,NaN,NaN,81,96,stroller,7,CFS,mismatch,82,63,77,CFS,match,water bottle,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,74,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,0,,,NaN,NaN,128,143,pfd,7,CFS,mismatch,75,159,162,NOT STUDIED,match,crowbar,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,75,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,159,162,crowbar,7,NOT STUDIED,match,77,70,87,NOT STUDIED,match,TV,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,76,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,2,,,NaN,NaN,13,16,binder,7,BINOCULAR,match,79,59,79,NOT STUDIED,mismatch,keys,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,77,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,70,87,TV,7,NOT STUDIED,match,76,13,16,BINOCULAR,match,binder,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,78,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,5,,,NaN,NaN,22,83,broom,7,BINOCULAR,match,81,62,123,CFS,match,watering pot,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,79,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,59,79,keys,7,NOT STUDIED,mismatch,84,61,121,NOT STUDIED,mismatch,glass,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,80,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,2,,,NaN,NaN,56,99,clothes pin,7,BINOCULAR,mismatch,74,128,143,CFS,mismatch,pfd,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,81,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,,,NaN,NaN,62,123,watering pot,7,CFS,match,83,102,110,BINOCULAR,mismatch,saddle,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,82,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,4,,,NaN,NaN,63,77,water bottle,7,CFS,match,80,56,99,BINOCULAR,mismatch,clothes pin,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,83,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,,,NaN,NaN,102,110,saddle,7,BINOCULAR,mismatch,73,81,96,CFS,mismatch,stroller,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,84,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,61,121,glass,7,NOT STUDIED,mismatch,78,22,83,BINOCULAR,match,broom,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
