subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
8,936803250,62,196769.882424212,196846.434216285,196771.790792755,196848.442656426,OK,OK,5,10,j,j,1.84465969892335,1.9439175267762,18,39,box,6,CFS,mismatch,62,18,39,CFS,mismatch,box,j,j,q,1,0,196929.061181209,196937.411076681,196939.294731809,196941.903118282,OK,OK,10,1,0.5,0.5,3#,3#,3.38737134316032,4.3240416344247,2.34671662001737,2.34671662001737,rock,8.33512296187109,2,NaN,q,2.5493640464847,2,NaN
8,936803250,63,196776.09922372,196853.517699484,196777.307595462,196854.426077082,OK,OK,5,9,j,j,1.14752829630743,0.876002798700938,11,103,bib,6,CFS,match,66,115,118,NOT STUDIED,mismatch,pot,j,j,q,1,0,196943.769855399,196948.061319755,196949.953009045,196952.461690358,OK,OK,7,5,0.5,0.5,3#,3#,2.27739289080673,4.37273434522506,2.34671662001737,2.34671662001737,desk,4.28179903398268,2,NaN,p,2.46638462433475,2,NaN
8,936803250,64,196782.766047948,196858.251164058,196786.074498231,196863.459634202,OK,OK,0,0,f,f,3.28013436854235,5.14995964357513,116,136,puzzle piece,6,NOT STUDIED,mismatch,64,116,136,NOT STUDIED,mismatch,puzzle piece,f,f,q,0,0,196954.328425362,196959.419887787,196961.195241562,196963.503640833,OK,OK,4,0,0,0,,,0,0,NaN,NaN,screw ,5.08249134162907,2,NaN,q,2.24744384054793,2,NaN
8,936803250,65,196789.049549982,196866.343054798,196793.057957825,196870.351445437,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,6,BINOCULAR,match,65,61,121,BINOCULAR,match,glass,z,z,p,1,1,196965.153671712,196975.553601322,196977.428991379,196979.63733505,OK,OK,9,8,1,1,,,0,0,NaN,NaN,hinge ,10.3761784714588,2,NaN,p,2.18064019744634,2,NaN
8,936803250,66,196794.79133396,196874.018200845,196798.39975273,196877.426625833,OK,OK,0,0,f,f,3.59002383958432,3.34998451542924,115,118,pot,6,NOT STUDIED,mismatch,68,36,46,CFS,mismatch,table,f,f,q,0,0,196981.353752425,196987.537222704,196989.587584041,196992.296014341,OK,OK,9,5,0,0,,,0,0,NaN,NaN,table ,6.1753353025415,2,NaN,q,2.62124378731824,2,NaN
8,936803250,67,196802.108181219,196880.793363252,196805.91660011,196884.401776287,OK,OK,8,10,NO RESPONSE,NO RESPONSE,NaN,NaN,166,129,nail,6,BINOCULAR,mismatch,70,23,53,BINOCULAR,match,bucket,z,z,p,1,1,196993.896027079,197000.462526766,197003.51286154,197006.921307054,OK,OK,7,10,1,1,,,0,0,NaN,NaN,bucket ,6.55219744893839,2,NaN,p,3.31100840392173,2,NaN
8,936803250,68,196807.78333119,196886.66849644,196809.591695146,196887.97686764,OK,OK,0,3,j,j,1.75729872038937,1.20308646780904,36,46,table,6,CFS,mismatch,67,166,129,BINOCULAR,mismatch,nail,j,j,q,1,0,197008.663047566,197010.97945504,197013.171477142,197017.27991674,OK,OK,1,1,0.5,0.5,3#,3#,1.72983211337209,5.34309323020718,2.34671662001737,2.34671662001737,rug,2.30453507386846,2,NaN,q,4.07573216603487,2,NaN
8,936803250,69,196813.79980519,196891.626948021,196816.608479742,196895.73537313,OK,OK,0,0,f,f,2.72437848968548,4.00413947814377,1,104,teapot,6,NOT STUDIED,match,63,11,103,CFS,match,bib,f,f,p,0,0,197018.971643639,197021.246352979,197023.546713259,197026.155096412,OK,OK,1,7,0,0,,,0,0,NaN,NaN,bib,2.25924681659671,2,NaN,p,2.58792904752772,2,NaN
8,936803250,70,196819.683587395,196898.577108269,196823.592051321,196902.785549134,OK,OK,7,4,NO RESPONSE,NO RESPONSE,NaN,NaN,23,53,bucket,6,BINOCULAR,match,69,1,104,NOT STUDIED,match,teapot,z,z,p,1,1,197027.855168975,197031.688277737,197033.630290331,197037.4387056,OK,OK,10,5,1,1,,,0,0,NaN,NaN,ball ,3.82307126699016,2,NaN,p,3.79159928017179,2,NaN
8,936803250,71,196825.33366023,196904.65226482,196828.542137014,196906.760652199,OK,OK,0,0,f,f,3.17378805414774,2.07407444299315,13,16,binder,6,NOT STUDIED,match,72,5,49,CFS,match,basket,f,f,p,0,0,197039.222108025,197049.788691021,197051.47237742,197055.180799269,OK,OK,8,2,0,0,,,0,0,NaN,NaN,microphone,10.542889810924,2,NaN,p,3.69234930022503,2,NaN
8,936803250,72,196831.850538096,196909.985688707,196833.35893779,196911.294105786,OK,OK,8,9,j,j,1.41652796970448,1.20441880385624,5,49,basket,6,CFS,match,71,13,16,NOT STUDIED,match,binder,j,j,p,1,0,197056.830821092,197065.772419255,197067.372751042,197070.781166672,OK,OK,5,9,0.5,0.5,3#,3#,2.27943099447835,1.27369783535394,2.34671662001737,2.34671662001737,desk,8.92519781296141,2,NaN,p,3.35901355213718,2,NaN
8,936803250,73,197079.139695766,197180.400411352,197083.148093951,197184.108881194,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,140,144,hammer,7,BINOCULAR,mismatch,84,153,8,BINOCULAR,mismatch,knife,z,z,q,1,1,197257.535576451,197260.818666167,197262.519015822,197264.827410565,OK,OK,1,4,1,1,,,0,0,NaN,NaN,knife,3.26380555500509,2,NaN,q,2.22421157039935,2,NaN
8,936803250,74,197086.973218657,197186.600568733,197090.681642015,197190.608997705,OK,OK,9,6,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,bandana,7,BINOCULAR,match,80,170,172,NOT STUDIED,mismatch,notebook,z,z,q,1,1,197266.477429068,197270.768901273,197272.627592456,197274.635974643,OK,OK,9,7,1,1,,,0,0,NaN,NaN,headphones,4.28130853871698,2,NaN,q,1.93897605116945,2,NaN
8,936803250,75,197092.79835755,197192.459043193,197096.806740642,197195.067426949,OK,OK,0,0,f,f,3.92374534328701,2.5286944253603,59,79,keys,7,NOT STUDIED,match,77,10,12,CFS,match,bench,f,f,p,0,0,197276.269348604,197283.527532631,197285.169557721,197287.477940994,OK,OK,10,4,0,0,,,0,0,NaN,NaN,rake,7.24856518817251,2,NaN,q,2.20419030854828,2,NaN
8,936803250,76,197100.165173146,197198.40917688,197101.773586181,197202.417598608,OK,OK,9,7,j,j,1.58060301034129,3.97803396219388,100,124,satellite,7,CFS,mismatch,73,140,144,BINOCULAR,mismatch,hammer,j,j,q,1,0,197289.252981758,197294.902809496,197296.594527643,197299.803236242,OK,OK,7,5,0.5,0.5,2@,3#,2.19196326826961,3.47357236768996,2.34671662001737,2.34671662001737,knife,5.6401705655735,2,NaN,q,3.18643136174069,2,NaN
8,936803250,77,197109.507087279,197206.492703242,197111.415479668,197208.201071362,OK,OK,3,3,j,j,1.81404041923815,1.6061818098533,10,12,bench,7,CFS,match,74,4,34,BINOCULAR,match,bandana,j,j,p,1,0,197301.953290967,197306.394727946,197308.045098096,197310.153425106,OK,OK,7,2,0.5,0.5,3#,3#,2.36031588941058,2.50031929376545,2.34671662001737,2.34671662001737,book,4.4271576810861,2,NaN,q,2.06320446435711,2,NaN
8,936803250,78,197115.623880086,197212.459528557,197117.532279719,197217.567955779,OK,OK,4,3,j,j,1.84086402022513,5.01470489692292,57,90,computer drive,7,CFS,mismatch,81,31,47,NOT STUDIED,match,cell phone,j,j,p,1,0,197311.803472284,197314.636588592,197316.445281255,197319.453703284,OK,OK,4,7,0.5,0.5,3#,3#,4.86746952634736,2.42478284725544,2.34671662001737,2.34671662001737,phone,2.82449204311706,2,NaN,p,2.95041681532166,2,NaN
8,936803250,79,197121.982382618,197221.626394742,197126.390822698,197224.234802948,OK,OK,0,0,f,f,4.39369896208518,2.59142982537742,56,99,clothes pin,7,NOT STUDIED,mismatch,76,100,124,CFS,mismatch,satellite,f,f,q,0,0,197321.06208523,197330.578645859,197332.495648326,197336.104112674,OK,OK,3,2,0,0,,,0,0,NaN,NaN,satellite ,9.49281824388891,2,NaN,q,3.55494573162287,2,NaN
8,936803250,80,197129.207561897,197226.593208286,197132.115957607,197229.701585401,OK,OK,0,0,f,f,2.88823861794663,3.08830212574685,170,172,notebook,7,NOT STUDIED,mismatch,78,57,90,CFS,mismatch,computer drive,f,f,q,0,0,197337.870787249,197345.345642802,197347.03766249,197349.546067315,OK,OK,10,4,0,0,,,0,0,NaN,NaN,bandana,7.45117353633395,2,NaN,q,2.45198851305759,2,NaN
8,936803250,81,197134.416010912,197232.184976176,197138.32444405,197235.293353593,OK,OK,0,0,f,f,3.82328406645684,3.08016745056375,31,47,cell phone,7,NOT STUDIED,match,83,164,54,CFS,match,monitor,f,f,p,0,0,197351.221088398,197354.97087092,197358.00459345,197361.013039326,OK,OK,8,10,0,0,,,0,0,NaN,NaN,ligt ,3.74021167660248,2,NaN,p,2.90843223227421,2,NaN
8,936803250,82,197141.774511935,197238.351796782,197145.682963787,197242.160206014,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,headphones,7,BINOCULAR,match,79,56,99,NOT STUDIED,mismatch,clothes pin,z,z,q,1,1,197362.646358956,197367.212828458,197368.854568005,197372.063256985,OK,OK,10,10,1,1,,,0,0,NaN,NaN,rope,4.55418086083955,2,NaN,p,3.18570241032285,2,NaN
8,936803250,83,197166.38342935,197244.326937577,197168.991839668,197246.235316383,OK,OK,8,4,j,j,2.53398181335069,1.84150211681845,164,54,monitor,7,CFS,match,82,142,9,BINOCULAR,match,headphones,j,j,p,1,0,197373.713280016,197378.88813901,197380.513155234,197382.821843972,OK,OK,8,8,0.5,0.5,3#,3#,2.99899759119935,2.8389720884175,2.34671662001737,2.34671662001737,computer,5.15847252833191,2,NaN,q,2.23045942350291,2,NaN
8,936803250,84,197174.075276383,197249.918716031,197177.683712056,197254.52716076,OK,OK,10,0,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,7,BINOCULAR,mismatch,75,59,79,NOT STUDIED,match,keys,z,z,p,1,1,197384.613562783,197393.380118129,197395.163831151,197398.372224627,OK,OK,9,6,1,1,,,0,0,NaN,NaN,computer ,8.74526151394821,2,NaN,p,3.17875518643996,2,NaN
