subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
6,894452856,62,198906.361657043,198997.266237032,198911.070267953,199001.974836774,OK,OK,4,9,NO RESPONSE,NO RESPONSE,NaN,NaN,108,109,remote control,6,BINOCULAR,mismatch,61,11,103,NOT STUDIED,mismatch,bike,p,1,1,199093.196053295,199099.062692392,199100.296109137,199104.204950361,OK,OK,2,6,1,1,,,0,0,NaN,NaN, ,5.8560139334586,2,NaN,q,3.89973165423726,2,NaN
6,894452856,63,198913.728712393,199004.04157669,198917.637228824,199007.250055088,OK,OK,10,2,Return,Return,3.83431384680443,3.13398392341333,153,8,ladle,6,CFS,match,66,190,93,NOT STUDIED,mismatch,hose,p,0,1,199105.904995336,199110.304921081,199111.530325184,199116.238879649,OK,OK,8,4,0.5,0.5,1!,0),2.06923942266638,3.32884543722337,2.34671662001737,2.34671662001737,NO RESPONSE,4.3866488171916,2,NaN,q,4.68113429663936,2,NaN
6,894452856,64,198926.73774831,199014.958791569,198931.446287984,199019.667383161,OK,OK,9,6,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,pants,6,BINOCULAR,match,62,108,109,BINOCULAR,mismatch,remote control,p,1,1,199119.072346199,199121.563804111,199122.797235344,199127.206091962,OK,OK,10,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.48282707846374,2,NaN,p,4.38182493232307,2,NaN
6,894452856,65,198933.488048803,199021.759153186,198936.996572479,199025.66768139,SPACE,SPACE,0,0,space,space,3.46626842423575,3.82374724184047,20,71,broach,6,NOT STUDIED,match,67,137,28,CFS,mismatch,fork,p,0,0,199129.414506971,199142.064838857,199143.289935374,199147.798787464,OK,OK,5,8,0,0,,,0,0,NaN,NaN,paint table,12.635920299188,2,NaN,p,4.44036747372593,2,NaN
6,894452856,66,198939.830018805,199028.742813073,198941.738450718,199030.351230497,SPACE,SPACE,0,0,space,space,1.8600626643165,1.51994029383059,190,93,hose,6,NOT STUDIED,mismatch,72,76,113,CFS,mismatch,tent,p,0,0,199149.706903942,199153.93210671,199155.157170627,199159.166029358,OK,OK,6,2,0,0,,,0,0,NaN,NaN,shredder,4.20705909343087,2,NaN,p,3.94067475828342,2,NaN
6,894452856,67,198944.763608813,199033.53472195,198946.67201537,199035.843171974,OK,OK,1,3,Return,Return,1.86235371534713,2.25582437086268,137,28,fork,6,CFS,mismatch,65,20,71,NOT STUDIED,match,broach,q,0,1,199161.157794252,199165.091008153,199166.324397429,199169.833232012,OK,OK,10,8,0.5,0.5,1!,1!,3.83087208144253,2.28346065777311,2.34671662001737,2.34671662001737,NO RESPONSE,3.92372762149898,2,NaN,q,3.42903658133582,2,NaN
6,894452856,68,198955.114074117,199044.110252076,198958.922663294,199048.81885544,OK,OK,5,7,Return,NO RESPONSE,3.78340633102925,NaN,31,47,chain,6,CFS,match,69,169,21,NOT STUDIED,match,notebook,q,0,1,199171.749986869,199175.458186357,199176.691583482,199180.400425912,OK,OK,4,4,0.5,0.5,1!,,1.8772512656892,2.25701232755506,2.34671662001737,2.34671662001737,rug,3.69916930535692,2,NaN,q,3.62148365928442,2,NaN
6,894452856,69,198964.164628466,199051.735648331,198965.8729822,199053.244028628,SPACE,SPACE,0,0,space,space,1.620563616656,1.43811445595929,169,21,notebook,6,NOT STUDIED,match,68,31,47,CFS,match,chain,q,0,0,199182.292182354,199186.008731048,199187.225481075,199190.73429483,OK,OK,4,3,0,0,,,0,0,NaN,NaN,phone,3.69251650371007,2,NaN,q,3.46317837297102,2,NaN
6,894452856,70,198969.023152293,199057.594258185,198973.731721246,199062.302831667,OK,OK,1,7,NO RESPONSE,NO RESPONSE,NaN,NaN,180,182,clipboard,6,BINOCULAR,mismatch,64,174,131,BINOCULAR,match,pants,q,1,1,199192.934409534,199196.975939437,199198.192685239,199202.501606452,OK,OK,2,5,1,1,,,0,0,NaN,NaN,pants,4.01792573856073,2,NaN,p,4.27953237202019,2,NaN
6,894452856,71,198976.190195871,199064.652943804,198980.898738865,199069.361513361,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,78,98,glasses,6,BINOCULAR,match,70,180,182,BINOCULAR,mismatch,clipboard,p,1,1,199204.168304713,199206.201398175,199207.434797714,199212.043690554,OK,OK,5,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.02367026975844,2,NaN,q,4.50097347030533,2,NaN
6,894452856,72,198984.173913411,199073.461721035,198988.882467574,199077.070228109,OK,OK,9,6,NO RESPONSE,Return,NaN,3.58321193882148,76,113,tent,6,CFS,mismatch,63,153,8,CFS,match,ladle,q,0,1,199214.010456127,199215.093866383,199216.318577435,199219.127388474,OK,OK,3,0,0.5,0.5,,1!,3.11808288897105,3.33306273033927,2.34671662001737,2.34671662001737,NO RESPONSE,1.06916468701093,2,NaN,q,2.79296082875226,2,NaN
6,894452856,73,199223.29423615,199309.815244998,199228.002832874,199314.523797953,OK,OK,5,4,NO RESPONSE,NO RESPONSE,NaN,NaN,115,118,puzzle piece,7,BINOCULAR,mismatch,81,70,87,NOT STUDIED,mismatch,truck,p,1,1,199400.828169061,199402.877925014,199404.102989837,199407.111800875,OK,OK,5,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.03630817806697,2,NaN,p,2.98543386592064,2,NaN
6,894452856,74,199229.986238299,199316.557249109,199231.394670514,199318.465697925,SPACE,SPACE,0,0,space,space,1.39679373597028,1.87048528625746,30,69,cell phone,7,NOT STUDIED,match,73,115,118,BINOCULAR,mismatch,puzzle piece,p,0,0,199409.078530528,199415.2702103,199416.495304704,199418.504035751,OK,OK,8,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,6.17753532412462,2,NaN,p,2.0005176748964,2,NaN
6,894452856,75,199234.336454576,199321.399162363,199239.045056733,199326.107756068,OK,OK,10,3,NO RESPONSE,NO RESPONSE,NaN,NaN,151,97,key ring,7,BINOCULAR,match,77,122,32,NOT STUDIED,mismatch,helmet,p,1,1,199420.270793476,199425.470723145,199426.69578676,199430.704637945,OK,OK,9,0,1,1,,,0,0,NaN,NaN,hook,5.18482593746739,2,NaN,q,3.91167711577145,2,NaN
6,894452856,76,199241.145150307,199331.549687433,199245.853705073,199336.258257896,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,bottle cap,7,BINOCULAR,match,74,30,69,NOT STUDIED,match,cell phone,q,1,1,199432.754748573,199434.096141737,199435.321253347,199438.230022126,OK,OK,4,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.33256280768546,2,NaN,q,2.88598565000575,2,NaN
6,894452856,77,199250.828971683,199338.225016828,199255.537509546,199339.133388673,OK,SPACE,0,0,NO RESPONSE,space,NaN,0.889978538354626,122,32,helmet,7,NOT STUDIED,mismatch,79,164,54,CFS,match,mouse trap,q,0,0,199439.921774644,199444.946701219,199446.180132452,199450.489000842,OK,OK,0,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,5.0130985333235,2,NaN,q,4.29856530096731,2,NaN
6,894452856,78,199257.870975191,199341.61683847,199259.079422498,199342.425214843,SPACE,SPACE,0,0,space,space,1.14302617957583,0.746009979193332,178,84,athletic tape,7,NOT STUDIED,match,83,127,138,CFS,mismatch,pfd,p,0,0,199452.122385289,199457.538999484,199458.747428982,199463.756297372,OK,OK,8,9,0,0,,,0,0,NaN,NaN,spoon,5.39602250602911,2,NaN,q,4.93882984344964,2,NaN
6,894452856,79,199261.562839092,199345.31702109,199263.771284287,199350.02559427,OK,OK,8,3,Return,NO RESPONSE,2.11499808324152,NaN,164,54,mouse trap,7,CFS,match,75,151,97,BINOCULAR,match,key ring,q,0,1,199466.106417961,199469.247905907,199470.4813305,199473.490121012,OK,OK,2,8,0.5,0.5,1!,,2.58399349697481,1.20277813787825,2.34671662001737,2.34671662001737,key,3.13154677636339,2,NaN,q,2.95649116029381,2,NaN
6,894452856,80,199272.563358578,199355.067511146,199277.271946548,199359.776069233,OK,OK,4,4,NO RESPONSE,NO RESPONSE,NaN,NaN,48,65,dress,7,BINOCULAR,mismatch,78,178,84,NOT STUDIED,match,athletic tape,q,1,1,199475.04021202,199479.415089544,199480.64853738,199485.957402751,OK,OK,6,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.36537645381759,2,NaN,q,5.22884369839448,2,NaN
6,894452856,81,199279.39705846,199361.984524388,199280.705456263,199365.99307523,SPACE,OK,0,0,space,Return,1.232154704805,3.93747090909164,70,87,truck,7,NOT STUDIED,mismatch,80,48,65,BINOCULAR,mismatch,dress,p,0,0,199487.782503192,199490.057295594,199491.282373698,199494.991201338,OK,OK,10,10,0,0,,0),0,0,NaN,NaN,door,2.26269933502772,2,NaN,p,3.62663656205405,2,NaN
6,894452856,82,199283.70560568,199372.493387646,199285.214037593,199374.301807183,OK,OK,1,0,Return,Return,1.4274582011567,1.71624593631714,81,96,lamp,7,CFS,match,76,177,179,BINOCULAR,match,bottle cap,q,0,1,199496.657943367,199497.899349511,199499.124414031,199502.533239558,OK,OK,10,2,0.5,0.5,3#,3#,0.860495904985983,4.002656007044,2.34671662001737,2.34671662001737,NO RESPONSE,1.22691637813114,2,NaN,q,3.35236243883264,2,NaN
6,894452856,83,199291.197651899,199379.752083226,199294.906186743,199384.460670895,OK,OK,10,3,Return,Return,3.66304706767551,4.68916293629445,127,138,pfd,7,CFS,mismatch,82,81,96,CFS,match,lamp,q,0,1,199504.366655699,199511.741713127,199512.975130173,199515.183893217,OK,OK,9,0,0.5,0.5,1!,1!,3.53229655278063,4.76361816004477,2.34671662001737,2.34671662001737,NO RESPONSE,7.36571965864277,2,NaN,q,2.10914790409151,2,NaN
6,894452856,84,199299.539734492,199390.477614711,199301.948201117,199391.986059905,OK,OK,10,4,Return,Return,2.36861924180994,1.47533422481501,111,125,rake,7,CFS,mismatch,84,111,125,CFS,mismatch,rake,p,0,1,199516.950640377,199529.842621095,199531.05937384,199534.168165861,OK,OK,6,3,0.5,0.5,1!,1!,2.32675914820405,1.92766916943822,2.34671662001737,2.34671662001737,bottle cap,12.8690204021113,2,NaN,p,3.08819218265126,2,NaN
6,894452856,85,199540.985160087,199619.447458865,199545.693745642,199624.156056494,OK,OK,7,5,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,camera,8,CFS,mismatch,91,183,185,NOT STUDIED,match,mailbox,q,0,1,199700.32652216,199707.018219138,199708.234917851,199712.143766017,OK,OK,2,6,0.5,0.5,,,3.08528816321444,3.52759306755049,2.34671662001737,2.34671662001737,razor,6.6703793364577,2,NaN,p,3.82583152473671,2,NaN
6,894452856,86,199547.818856346,199626.897835123,199552.527416244,199631.606397435,OK,OK,3,2,NO RESPONSE,NO RESPONSE,NaN,NaN,192,133,razor,8,BINOCULAR,mismatch,93,66,95,CFS,mismatch,vest,p,1,1,199715.310600412,199718.360422169,199719.585787937,199723.494348439,OK,OK,4,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.03790980079793,2,NaN,q,3.84253053978318,2,NaN
6,894452856,87,199554.385854647,199633.656504744,199559.094411828,199638.365056793,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,35,38,table,8,BINOCULAR,mismatch,86,192,133,BINOCULAR,mismatch,razor,p,1,1,199725.344419827,199729.927665573,199731.152746695,199734.961562563,OK,OK,1,8,1,1,,,0,0,NaN,NaN,ladder,4.57163473582477,2,NaN,p,3.78716437914409,2,NaN
6,894452856,88,199561.252847212,199641.240220774,199565.961480762,199645.948790935,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,62,123,water bottle,8,BINOCULAR,match,94,191,60,NOT STUDIED,mismatch,ladder,p,1,1,199736.803325495,199740.903216527,199742.136684285,199745.045415936,OK,OK,3,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.08830718797981,2,NaN,p,2.87486062018434,2,NaN
6,894452856,89,199567.98653834,199648.073898318,199570.394985345,199652.782471196,OK,OK,4,10,Return,NO RESPONSE,2.31966923139407,NaN,43,44,crib,8,CFS,match,89,43,44,CFS,match,crib,q,0,1,199747.045516452,199749.403651495,199750.637345037,199755.145904331,OK,OK,1,7,0.5,0.5,1!,,2.12765143351554,3.32783674638195,2.34671662001737,2.34671662001737,NO RESPONSE,2.34976531064603,2,NaN,q,4.49375681052334,2,NaN
6,894452856,90,199575.295221091,199655.490946575,199577.70371277,199657.399362792,SPACE,SPACE,0,0,space,space,2.32271008091629,1.80391893480555,140,144,purse,8,NOT STUDIED,mismatch,85,25,85,CFS,mismatch,camera,p,0,0,199756.995710996,199761.762597007,199762.979366354,199767.288220557,OK,OK,2,2,0,0,,,0,0,NaN,NaN,microwave,4.74310677385074,2,NaN,p,4.28734367876314,2,NaN
6,894452856,91,199580.187138722,199661.074526773,199580.795503322,199661.782922162,SPACE,SPACE,0,0,space,space,0.590631744475104,0.604140191804618,183,185,mailbox,8,NOT STUDIED,match,92,134,149,CFS,match,earring,q,0,0,199769.179941682,199773.34653671,199774.571889498,199780.280495579,OK,OK,9,9,0,0,,,0,0,NaN,NaN,rock,4.15044809816754,2,NaN,q,5.6063120115723,2,NaN
6,894452856,92,199583.270335568,199664.424715279,199584.479021036,199666.233139947,OK,OK,1,5,Return,Return,1.16330122642103,1.73382756442879,134,149,earring,8,CFS,match,90,140,144,NOT STUDIED,mismatch,purse,p,0,1,199782.105606887,199783.66370299,199784.880423739,199788.989293638,OK,OK,3,9,0.5,0.5,2@,2@,3.5388428443361,2.49646788578258,2.34671662001737,2.34671662001737,NO RESPONSE,1.54435613620444,2,NaN,p,4.04143572528847,2,NaN
6,894452856,93,199590.504312851,199671.091698185,199593.112816604,199673.600178998,OK,OK,1,2,Return,Return,2.55296433024341,2.45850903593237,66,95,vest,8,CFS,mismatch,95,40,88,BINOCULAR,match,cooler,q,0,1,199790.872705704,199793.964210402,199795.197620205,199797.806382645,OK,OK,9,2,0.5,0.5,1!,0),2.43504267601607,3.95274074774402,2.34671662001737,2.34671662001737,NO RESPONSE,3.08088587305974,2,NaN,p,2.53991228202358,2,NaN
6,894452856,94,199598.55473016,199680.192167564,199600.263134906,199682.800619399,SPACE,SPACE,0,0,space,space,1.60632468931726,2.57372596132336,191,60,ladder,8,NOT STUDIED,mismatch,87,35,38,BINOCULAR,mismatch,table,p,0,0,199799.273157877,199804.473073057,199805.689824896,199808.298578884,OK,OK,8,3,0,0,,,0,0,NaN,NaN,flashlight,5.17602154010092,2,NaN,p,2.527330518089,2,NaN
6,894452856,95,199603.388305981,199686.675825941,199608.096891536,199691.384398516,OK,OK,10,10,NO RESPONSE,NO RESPONSE,NaN,NaN,40,88,cooler,8,BINOCULAR,match,88,62,123,BINOCULAR,match,water bottle,q,1,1,199810.532041511,199816.065333893,199817.28205283,199822.090935709,OK,OK,9,8,1,1,,,0,0,NaN,NaN,watering can,5.5087262178713,2,NaN,p,4.79052911506733,2,NaN
6,894452856,96,199610.047007598,199694.45922714,199613.555482977,199695.667925889,OK,SPACE,0,0,Return,space,3.4414973029634,1.15415030380245,161,163,egg beater,8,NOT STUDIED,match,96,161,163,NOT STUDIED,match,egg beater,q,0,0,199824.607749125,199830.582736523,199831.799469345,199834.708237823,OK,OK,7,3,0,0,0),,0,0,NaN,NaN,microphone,5.96045929685351,2,NaN,q,2.88068695311085,2,NaN
